Reject LocLin Ridge NeuralN
0.0255298416683218 0.0369572218369854 0.0366819742539772 0.0373630282438157
0.0436904923641123 0.0441236561781323 0.0378683494519284 0.043074785219116
0.0191141430375865 0.0258299288302799 0.0357127293109041 0.0282836421596827
0.01563402513857 0.049635392953207 0.0380199627329472 0.0399011163223521
0.0358146699436475 0.0396802271199636 0.0373318255014671 0.036542083489241
0.022196996663115 0.0327331924486593 0.0369207473392312 0.0279599528106378
0.0492560194456019 0.049636122748117 0.0382761555070646 0.0513059158841914
0.0435548874636879 0.0281817363394418 0.0319513548511338 0.0211585496547334
0.0360378436540486 0.0234937537814514 0.03307819345519 0.0164807431096391
0.0444942671543686 0.021748925598076 0.0307352529629876 0.0226807049696215
0.0319763824925758 0.0537538080656758 0.0385749337556554 0.0431971439498643
0.023181150565506 0.0260101948053116 0.0355745590473986 0.0286651633955822
0.0249454731150763 0.0220260942871024 0.0347022968690116 0.0205884795269062
0.0180710456275847 0.0266104852138222 0.0354942212766133 0.0297413420286262
0.0499694466096116 0.0503033800466222 0.0382739489209524 0.0452149944044806
0.0339700829208596 0.0463072963029631 0.038187503449785 0.0443068539427776
0.0414180159190437 0.0344567630396965 0.0368069058295045 0.0328357192742344
0.0166568916349206 0.0305182553881672 0.0359011908288379 0.0284372960808032
0.0151540670543909 0.0199548923143798 0.034516328335308 0.0222215613057568
0.0487069054855965 0.0462876186555448 0.0386079879811286 0.0415910099835911
0.0178334570664447 0.0393410940924818 0.0372439290162422 0.0250232119684464
0.0437773737125099 0.0372593619644627 0.036930279668732 0.0228554820875789
0.029404846005491 0.03797107940334 0.0370034581475941 0.034748249435697
0.0389397576218471 0.0177763765776885 0.0328891852983969 0.0173055083990174
0.0451798208552645 0.0261071253593931 0.035009485114412 0.0176020020557885
0.0227362206031103 0.0377851071813346 0.0370117267910826 0.034052933567735
0.0299813781864941 0.0331415609415014 0.0366929934294417 0.0231907469839844
0.0380133654369274 0.0340363994471882 0.0359419831419717 0.0341668754177281
0.0257153739832575 0.0436079906747471 0.0377395211885564 0.0386969181789493
0.0191030976682669 0.0386517312569852 0.0369028381108217 0.0323372095932383
0.044465888326522 0.0378202855165041 0.0368534496851897 0.0374774131497848
0.025178303476423 0.0277485371544029 0.0346802859067043 0.0299775839628005
0.036955636361381 0.0281678382235225 0.0344661049500414 0.0270723588436745
0.0292910697346088 0.0422374089229078 0.0376152337467254 0.0377869272857946
0.0465919906360796 0.0295515049159746 0.0356581240104448 0.0283918363815592
0.0341839211789193 0.0187516806194343 0.0317290198583625 0.0237167621726382
0.0286966651619878 0.046056679323566 0.0388351915156048 0.0374635586194252
0.044914016709663 0.0455149207111907 0.0379971208066563 0.0420662195114516
0.0412738046434242 0.0240052749189479 0.0300309018474358 0.0226193466411193
0.0235834645776777 0.0273580225674938 0.0361993766106814 0.0280204119259196
0.0499698988627642 0.034252184245436 0.036803636289945 0.026497537855268
0.0459419106424321 0.0277876436961347 0.031751339895488 0.0313415192622167
0.0341095380659681 0.0503683565731846 0.0385616117609016 0.0493892357558852
0.0485527687822469 0.0281175294341624 0.0354545983362552 0.0258992430155198
0.0266543411969906 0.0291806958642635 0.0357493918067663 0.0287779225851071
0.0462034978205338 0.0307564107853212 0.0359628454631294 0.0273520413829999
0.0293735251179896 0.0476153432210585 0.0382500080903276 0.0410957085383397
0.0482881829841062 0.0345031630421896 0.0360938128985778 0.0289216224718724
0.0445114056405146 0.0267378321916662 0.0341300210724144 0.0257509472564059
0.0211512901179958 0.0301255324484275 0.036440169035505 0.02972574732569
0.01895174254023 0.0670973161597927 0.0394023780927879 0.0477300799230263
0.0464720649179071 0.0391716612201029 0.0372347099700297 0.0382623368296466
0.0159862404456362 0.0432682988058276 0.0375329259010754 0.0360363491215917
0.0299594106851146 0.0374408438183117 0.0365787155133348 0.0340705131411836
0.0252542928123148 0.0236950072515274 0.0351214077798328 0.0245446370787813
0.0279843627678929 0.0425609384297307 0.0375229657772421 0.0400293982348959
0.016535173918237 0.0422339398036451 0.0376253351829952 0.0323475496643662
0.0284763456817018 0.0328055822204826 0.0355972629730751 0.0296209555990733
0.0264334395586047 0.0325658841114019 0.0360111468260363 0.02776352995044
0.0202000601071632 0.0238933851936862 0.0353957718650995 0.0254015042963
0.0437489403935615 0.0363842191118504 0.0366876081855356 0.0358153348562632
0.0345470597676467 0.0394745820704421 0.0373083079692693 0.0428298258996842
0.0176871700707125 0.034628820667315 0.0367157798973849 0.0341834409083766
0.0249902006529737 0.0797206093564713 0.0413703495430337 0.0571186999710132
0.0182984825194581 0.0331046787694878 0.0366804246013324 0.0298123312514528
0.0154490602668375 0.0368378265970415 0.0370582302006424 0.0334147934671228
0.0353285987395793 0.0320507683313738 0.0360567815539251 0.0323975045669101
0.0486799526232062 0.03605441406221 0.0359511829434229 0.0378873949158494
0.0401468442782061 0.0344392022700755 0.0364103326673913 0.0340391697230877
0.0205204197322018 0.0345966873311341 0.0369890393901003 0.0294738679784493
0.0363883529527811 0.0331449691184589 0.0361424673338044 0.0327855477900095
0.0160669797041919 0.037205221589056 0.0368416226977286 0.0343727041789137
0.0338038142450387 0.0363716141357433 0.0368680041869242 0.0311524736145259
0.0420280730031664 0.031652639207036 0.035744745901371 0.0315921234642803
0.0425057601649314 0.0436756347993791 0.0379607238108698 0.0397283013467332
0.0286532856465783 0.0392473960568862 0.0371711298695657 0.0380730636396312
0.03361366513127 0.0367754322671234 0.0371491360111755 0.0350212853791956
0.0480755830765702 0.0267724070434978 0.0321025973061596 0.0279673383004423
0.0224740494275466 0.0533990383954196 0.0393690299566459 0.0415502992898007
0.0486832777300151 0.0413654594747922 0.0375217031810873 0.0362694156075925
0.0303332194132963 0.0526596499011098 0.0385841735603812 0.0456252595559132
0.0492348879342899 0.0303549313787633 0.035081631393792 0.0262800126293174
0.0316843331791461 0.0516543352782628 0.0383870849632581 0.0484704229483974
0.0239819883543532 0.0405196609693094 0.0372665708086265 0.0353793985883231
0.0330594922357705 0.0244978310476787 0.0335786710165622 0.0163975494100106
0.0301833314064424 0.027422772975347 0.0347597473688606 0.0260097915684998
0.0183240703452611 0.00255134935033324 0.0165639942589978 0.0145897734274492
0.0367510986077832 0.0595403926604466 0.0388261792485345 0.0593858374218874
0.0270145894581219 0.0378529540586707 0.037155597289768 0.0369133164743008
0.0446824830985861 0.0409964420285463 0.0375623467335524 0.0399511790466167
0.0201523268216988 0.0345153368733129 0.0364845899848527 0.0314081976258426
0.0477133342792513 0.0345220613932675 0.0363043314971728 0.0334224613918905
0.0487400652753422 0.032778684791194 0.0352655088107063 0.0289027936017569
0.0410440110688796 0.0399443977859418 0.0373779046484009 0.0398764529887941
0.0245420587045373 0.0496314740152381 0.0381345723196579 0.0434499721628594
0.0338669126416789 0.047192112552148 0.0382128509374184 0.0414780692896586
0.0214338563702768 0.0311018012688828 0.036530913767009 0.0314295758224371
0.0320750856510131 0.0615073741299807 0.0391957115936295 0.0553225241750366
0.0418826944223838 0.0437509889153738 0.0378032924892807 0.0441456934024481
0.0378697705775266 0.0395688538190844 0.0372294232670519 0.0378988178602524
0.0180496839660918 0.0414015784797454 0.0374470702740461 0.033817740641841
0.0313905475079082 0.0683737045914599 0.0395817843137055 0.0625524297439241
0.0297481638583122 0.0238482229216107 0.0341490500304827 0.0228055029966362
0.0378929244674509 0.0599372897656545 0.0399648420745779 0.04947909598641
0.0425986382935662 0.0528183329452784 0.0384389735585541 0.0492197640064045
0.0486150723445462 0.0764472330582123 0.0410359678365859 0.0727626311290964
0.0422637316136388 0.0276169455999676 0.0359224444844682 0.0246219776822249
0.0418016284471378 0.0405332129932392 0.0373614984800558 0.0382924720644597
0.0336391483433545 0.034125984364102 0.0359124107537661 0.0384228869640501
0.0390883571555605 0.0300143920488953 0.0357491924803636 0.0292760446948646
0.0286416978953639 0.0333656526146973 0.036895740212457 0.031553344324609
0.0437599620810943 0.0612327843542155 0.0391328703373324 0.0611980267953238
0.016452185579692 0.0236499899863159 0.0351123003255594 0.0262683403038357
0.0441460683243349 0.0314135251779392 0.0347355044699201 0.0253459910800438
0.0385515027737711 0.0361185512782907 0.0369490113652809 0.0357600350500061
0.0480886349600041 0.029588429253652 0.0346892507937081 0.0329350236943624
0.0324262948270189 0.0175580575184125 0.0323033263949255 0.0206452602237934
0.040681622250122 0.0216147181188017 0.0217207856340681 0.0179803298496382
0.0157363913865993 0.0281677665039553 0.0361593928358552 0.0263003336762599
0.0381326034636004 0.0266952716226342 0.0262332038995178 0.025922460701469
0.0308552165777655 0.0227762995784869 0.0350118705471658 0.0217942389050062
0.0203222958341939 0.0378092401185941 0.0371371154472378 0.0366298385129511
0.025828708577319 0.0305064650375044 0.0358625732576798 0.0298609644210657
0.0370989847462624 0.0285945103765912 0.035547056727649 0.0300777705349178
0.0305693987931591 0.0331647035893955 0.0351538165007798 0.0362681905369448
0.0295783369365381 0.0217772559548204 0.0350410190359833 0.0245649507626641
0.0177517348987749 0.0395120011117877 0.037289660395371 0.0359019005235871
0.0329308904765639 0.0326570578272502 0.0361186139693708 0.0350327074855575
0.0446422898181481 0.0319093817794293 0.0355203785352413 0.032516606855417
0.02235971353075 0.0226582276216516 0.034160107572307 0.0250708535789328
0.0354885374807054 0.0284009194851424 0.036663091402779 0.0277177221424144
0.0368680668616435 0.0390002095576279 0.0370706160666472 0.0373287897275213
0.0340701297332998 0.0393928105219727 0.0373530173424944 0.0406358730549257
0.0179449320654385 0.0345870108507751 0.036857741531464 0.0287505803110786
0.0352396605245303 0.036840510976901 0.0365496193175316 0.0355095783732093
0.0147824053216027 0.0242465128687131 0.0362175502970105 0.0193438412881756
0.0313180674449541 0.0248101755263934 0.034574141419706 0.0251825608554522
0.0384071625128854 0.0317048108563791 0.0363486091556179 0.0315450395988619
0.013294622124522 0.0507713988318902 0.0381037725855633 0.0333293289315785
0.0344861490622861 0.0582953195391572 0.0397868146824596 0.0486786128517431
0.033266255617491 0.0286773838169728 0.0362527292203505 0.0278427732501725
0.0272879892494529 0.035377630145443 0.0363516227839761 0.0321450253687425
0.0418485931091709 0.0481223412485185 0.0381741717672657 0.0445448298398383
0.0260729041270679 0.0313122926311165 0.036416546600954 0.0299521818788314
0.036683627817547 0.028109913182093 0.0362002247611844 0.0253593858927753
0.0330135341646383 0.047288706326708 0.0382009679387154 0.0455841871934169
0.0182947881607106 0.0307218832632903 0.036251224706966 0.0284886303720104
0.0248998116410803 0.0521812987070513 0.0392357775431308 0.0370909007037433
0.025362789654173 0.0434334687985839 0.0375928019202824 0.0422108420445783
0.0417060223146109 0.0517328908007245 0.0385675351853519 0.0501211828992643
0.0444202985876473 0.0537414017558215 0.0394360235156187 0.0496594420478161
0.0217497088684468 0.0451875838804074 0.0378610310788289 0.037095175770996
0.0429743769724155 0.0449417095987239 0.0396419423330092 0.0369167756708995
0.0416069848521147 0.0564326082582597 0.039477536273943 0.0546850883726645
0.0463944215356605 0.0399026430922067 0.0374519451642375 0.0388567206722249
0.0256340118707158 0.0317877559910767 0.0357711487676534 0.0313234489942181
0.0463442828244297 0.0286761050629946 0.0361011506791814 0.0222889108375665
0.025131768535357 0.022625804085287 0.0329062952691711 0.0192789730049665
0.0446317902795272 0.0286085896732201 0.0351612649751816 0.0282409179095224
0.0399454447062453 0.0704498765621934 0.0409580603155054 0.0427568594794075
0.0243650663178414 0.0256060437907815 0.0360800433579947 0.0250874140140016
0.0419741385383531 0.0460743233061864 0.0381552615891119 0.0351011890388722
0.0331254839489702 0.0358702437722167 0.0369707850457087 0.0349515809984353
0.0166852732218103 0.0344265281453798 0.0368768379209989 0.0274186966692357
0.0396043858199846 0.042827870310363 0.0377538046524223 0.0409559258913648
0.0166511208662996 0.0329853494388261 0.035607130047135 0.0301013295680749
0.0342354550462915 0.0561996648448553 0.0386201757979663 0.0495841010620706
0.0493951821321389 0.0345213024200634 0.0369913840821123 0.0316103744976006
0.0459556683810661 0.0549665655644893 0.0393653718284045 0.0516806130060878
0.02100848480477 0.0305420062136652 0.0361335399955911 0.0314112632936965
0.0251434351492208 0.0508570370208411 0.0384880250794719 0.0412948252169444
0.0348262806801358 0.0319892836057179 0.0320374794180301 0.0313894388092642
0.0211907963966951 0.0420901989917679 0.0374111317289067 0.0378931945026982
0.0354400026932126 0.0328921405624659 0.0365277082696202 0.0326797021257954
0.04959450874303 0.0368085810739176 0.0367732249719935 0.0348239865389306
0.0362350816692924 0.0347131719237061 0.0361148705748151 0.0342898155877871
0.0205976274155546 0.0309135392906947 0.0366041463207223 0.0268064065805468
0.0238634840032319 0.0314302262153284 0.0357694264654052 0.029884120357287
0.0174942722602282 0.0300988777501966 0.0349519172323223 0.0301534821410731
0.0355365335650276 0.0315264111860545 0.036182939488327 0.0332422403084685
0.0285568228311604 0.0432477623986608 0.0376306180274408 0.0456369602862606
0.0354009514267091 0.0357077087339687 0.0368894476621797 0.0370026304187326
0.0446289755956968 0.0426057690622413 0.0378327599724243 0.0433005251176997
0.041243677501916 0.020864144967446 0.0255676043445519 0.0246136073968915
0.0231323350453749 0.0334765796111161 0.0368089474083992 0.021770858353208
0.0280868386878865 0.0442496821324978 0.0376847251825163 0.0384554211534239
0.0312503609864507 0.0383248293878753 0.0370273790305123 0.0375832478227046
0.0231244699331 0.0153504179723439 0.0307143530694703 0.0146467387772481
0.0249868932500249 0.0406662102168734 0.0373175338427427 0.0388880205076982
0.0139139866107143 0.0402820790137895 0.0373115186998072 0.0259540459551197
0.0494571249495493 0.0342656997793219 0.0363862004186364 0.0336682041376694
0.0442545410245657 0.0261831534922947 0.0347844413760627 0.026429451867843
0.0320118465431733 0.0430459020891814 0.0376734688584184 0.0407840453269645
0.0268826979998266 0.0232685709204106 0.035624206867771 0.0234336178954497
0.0243748634500662 0.0261720240777993 0.0355343343995622 0.0263758493095377
0.0189939998148475 0.0451253046752204 0.0377132297638294 0.0416883442047037
0.0213605541124707 0.0322939501827083 0.0364972480793182 0.0283255789421298
0.0391093005920993 0.0439926905310079 0.0379886307944514 0.0434862356900388
0.0287719511718024 0.0461855622616774 0.0378852484583158 0.0432599642031973
0.0347233373322524 0.0489915542625328 0.0383442300766416 0.0466295055058502
0.0363758600055007 0.049375346067797 0.0387598554742382 0.0450444410314299
0.0480410984862829 0.0394038567687178 0.0370877546551402 0.0371276605901314
0.0399804500659229 0.0383398343709807 0.0372574766856356 0.0358504293653679
0.0447774059080984 0.047272121821298 0.038139898762568 0.0469568553999053
0.0284013137337752 0.0175854949866676 0.0334927716299721 0.0160261913440294
0.0152469601278426 0.0280593055980656 0.0347252926817295 0.0281986716238368
0.0410814940492855 0.073721887552 0.040367100167924 0.0636517393200641
0.0295198477513623 0.018673883380018 0.0343204577086587 0.0231875966914282
0.0354967332183151 0.0310426156809344 0.0364072576834251 0.0308235719660462
0.022007811604999 0.0473409483075766 0.0378521194282419 0.0366858770664247
0.0260181125195231 0.0347190927554899 0.0369222468463474 0.0312662337495028
0.0336592847597785 0.0279347497454226 0.0346779513305395 0.0290828940780534
0.0448596499947598 0.0353340923109451 0.0362345876651916 0.033827963180318
0.0491951692092698 0.040088603651933 0.0374406245134998 0.0405013187935343
0.0367241038999055 0.033438959951154 0.0364700116177553 0.0349216660807993
0.0178789792087628 0.0391428046851264 0.0373697375090572 0.0317702502849204
0.0439837995712878 0.0352365451290935 0.0355784748045769 0.0313236691431776
0.0407594093325315 0.0466720810937052 0.038219603952229 0.0391474987130837
0.0364247210498434 0.0263937543277631 0.0347523846067167 0.0256218434111804
0.0169122010702267 0.0335631099619018 0.0364342269799272 0.0328340547526754
0.0421282931754831 0.0488671990900246 0.0395420928139327 0.0421182307024732
0.0141002530610422 0.0590380112274104 0.0387242910288606 0.0399748020788883
0.0160398927982897 0.0253314982152288 0.0353845567265548 0.0199788624805151
0.0211676162958611 0.0462992090452286 0.0378740294016014 0.0385738680419751
0.035671455602278 0.0345705962498717 0.0366813884164802 0.0328685824056763
0.0285177060373826 0.0245600671662575 0.0350706084835414 0.0210662563744383
0.0484276988281636 0.0328078387980853 0.0340995857664205 0.030061275559017
0.0174859788065078 0.0191328537776327 0.0347925189877931 0.0169745881505345
0.027687016321579 0.0419130247057341 0.0374643128132843 0.0362399550398222
0.0475684449687833 0.0442864831057923 0.0380351777661526 0.0436988892666059
0.0252187770296587 0.0419858019127452 0.0374755457951746 0.0391658399395938
0.0337843850633362 0.0656051349592737 0.0402327218684482 0.0512652605402473
0.027591992347152 0.0319905968504514 0.036388457197291 0.0309545945337151
0.0435974121355684 0.0314000798701662 0.0363102307021151 0.0330196874282255
0.0228571977466345 0.0451719916904398 0.037831248718607 0.0344054346651469
0.025760163369705 0.0539403019039734 0.0386417873762503 0.0440918471309042
0.0271349644404836 0.0321679559071314 0.0363041350972032 0.0322358639172675
0.0494386752281571 0.0474907388707623 0.0383623012722223 0.0466792193045109
0.0361139619752066 0.0388171072849339 0.0371763920060927 0.0384119839648043
0.0289199906197609 0.0344393345483504 0.036845991449782 0.0295278670508322
0.0339978855685331 0.0412243877966151 0.0373531849409146 0.0338478646830068
0.0297006798064103 0.0416947624218301 0.0375388085045983 0.0386547922158694
0.0352678427705541 0.049166787078928 0.0381857560673854 0.0495889653014064
0.0444889884151053 0.0433662435606331 0.0377640120518552 0.04137096673379
0.0211803766404046 0.0187770536998066 0.0352289806212406 0.0196260638925449
0.0388797341787722 0.0420246598037134 0.0376524636731344 0.0442206341821448
0.0297430803213501 0.024156143341702 0.0360432786650513 0.0226747480330374
0.0129938597528962 0.0136191127570473 0.0336952217044743 0.0106939251872855
0.0311608081945451 0.0554496019858071 0.0386730785904514 0.0504217837845589
0.0251714139158139 0.0278315877307009 0.0355542511919488 0.00813000946636465
0.0154147044318961 0.0411981131532343 0.0372403962802164 0.0278980380210673
0.0495045614079572 0.0479072615155916 0.0383965878904028 0.0473317849515072
0.0471846349391853 0.0262447906411076 0.0352906411662893 0.0256443237156557
0.0192122417356586 0.0242162326362145 0.0359751906729259 0.0232257999406824
0.0148866086325143 0.0576715587068978 0.0388315285494668 0.0375107063990328
0.0485144829202909 0.0471953872250727 0.0380992946115665 0.0437934290154521
0.0342741126893088 0.0377710157630552 0.0368226169051744 0.0367704947492079
0.045565635789535 0.0248225122248296 0.0316540542692296 0.0150587220493683
0.0444364550843602 0.0257305638185492 0.0353448475672979 0.0261992423764252
0.030682302286732 0.0370240912390104 0.0372700592529163 0.0377543320810919
0.0448575593298301 0.0430428227768639 0.0378027206552315 0.0392154054451265
0.0157580406783382 0.0258402551306344 0.0357423043809647 0.0205785640602679
0.0366096652287524 0.0317680850370753 0.0336724468743317 0.0378923640811535
0.0290692980779568 0.027045170635114 0.0343008946870839 0.0282588156263629
0.0314034717855975 0.0311691017740423 0.0359080016466267 0.0345367592228503
0.0456730998295825 0.0392303321523627 0.0373877444115953 0.0384763281236557
